  -1.441504360696573E+01  1.038165896227250E+01  9.473490895364573E-03  7.016973997246022E-01  6.662122356857496E-01  4.612670888252803E-02  1.510834410728575E+00  1.432685436286964E+02  3.074567006796703E-01  2.147428735718280E-03  1.851094969072195E-03  3.349763603836731E-01  5.262595620803181E+05 -2.539956690630133E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.447462634515857E+01  1.054621971716549E+01  9.473490882342769E-03  7.016961905715883E-01  6.662122350379616E-01  4.612670888252803E-02  1.495802270318404E+00  1.432685436286955E+02  3.074567013397307E-01  2.147428715257193E-03  1.851094969072195E-03  3.349763595809663E-01  5.262595620803181E+05 -2.541908536761884E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.440127953645372E+01  1.069545136972003E+01  9.473490851812181E-03  7.016940961377033E-01  6.662122335191639E-01  4.612670888252803E-02  1.474186378384986E+00  1.432685436286964E+02  3.074567028872836E-01  2.147428667284464E-03  1.851094969072195E-03  3.349763583544222E-01  5.262595620803181E+05 -2.544260367896656E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.421814165526062E+01  1.083077186316891E+01  9.473490801474596E-03  7.016906498780177E-01  6.662122310150289E-01  4.612670888252803E-02  1.446006688125214E+00  1.432685436286992E+02  3.074567054388199E-01  2.147428588189045E-03  1.851094969072195E-03  3.349763563056395E-01  5.262595620803181E+05 -2.547267204995250E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.407570490544308E+01  1.097867841944720E+01  9.473490711426308E-03  7.016856864830002E-01  6.662122265354087E-01  4.612670888252803E-02  1.414219462434927E+00  1.432685436287009E+02  3.074567100032261E-01  2.147428446696113E-03  1.851094969072195E-03  3.349763527774395E-01  5.262595620803181E+05 -2.550998707114528E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.402177608808838E+01  1.115034349088528E+01  9.473490450162964E-03  7.016788258576805E-01  6.662122135383732E-01  4.612670888252803E-02  1.378922658321183E+00  1.432685436287068E+02  3.074567232462614E-01  2.147428036172440E-03  1.851094969072195E-03  3.349763467595917E-01  5.262595620803181E+05 -2.555382230029554E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.399929834534286E+01  1.133581928615237E+01  9.473489041858811E-03  7.016690465328845E-01  6.662121434796395E-01  4.612670888252803E-02  1.337107815431004E+00  1.432685436287176E+02  3.074567946310140E-01  2.147425823299352E-03  1.851094969072195E-03  3.349763365828315E-01  5.262595620803181E+05 -2.560383922513398E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.396950271992085E+01  1.152636495324255E+01  9.473479071534563E-03  7.016550099937929E-01  6.662116474871115E-01  4.612670888252803E-02  1.286267618998835E+00  1.432685436287392E+02  3.074573000112406E-01  2.147410156852095E-03  1.851094969072195E-03  3.349763193699952E-01  5.262595620803181E+05 -2.566056220108346E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.392726693224996E+01  1.171938689130413E+01  9.473406240375817E-03  7.016353169267489E-01  6.662080243639802E-01  4.612670888252803E-02  1.225046317677290E+00  1.432685436287792E+02  3.074609917091990E-01  2.147295714901670E-03  1.851094969072195E-03  3.349762901966994E-01  5.262595620803181E+05 -2.572502498590238E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.386271991811179E+01  1.191059878044716E+01  9.473044056854998E-03  7.016084556339093E-01  6.661900068577890E-01  4.612670888252803E-02  1.152345682549514E+00  1.432685436288490E+02  3.074793502224578E-01  2.146726544300348E-03  1.851094969072195E-03  3.349762406703752E-01  5.262595620803181E+05 -2.579871351538257E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.376085116110136E+01  1.209413148408547E+01  9.472610552812285E-03  7.015730010258906E-01  6.661684413228462E-01  4.612670888252803E-02  1.067802230213089E+00  1.432685436289525E+02  3.075013238046286E-01  2.146044632931138E-03  1.851094969072195E-03  3.349761563318298E-01  5.262595620803181E+05 -2.588382337236546E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.360470362538308E+01  1.226392026986779E+01  9.472277632646037E-03  7.015276809347920E-01  6.661518793007858E-01  4.612670888252803E-02  9.722346973470598E-01  1.432685436291041E+02  3.075181987163114E-01  2.145518063258515E-03  1.851094969072195E-03  3.349760108766068E-01  5.262595620803181E+05 -2.598396448783639E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.337762975820625E+01  1.241449780235025E+01  9.471897072547088E-03  7.014711885918188E-01  6.661329470282019E-01  4.612670888252803E-02  8.677847604216796E-01  1.432685436293191E+02  3.075374880903042E-01  2.144912780249856E-03  1.851094969072195E-03  3.349757561870939E-01  5.262595620803181E+05 -2.610358263639202E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.309787862244702E+01  1.255080057787299E+01  9.471438165649658E-03  7.014023344899056E-01  6.661101168840604E-01  4.612670888252803E-02  7.578061183636791E-01  1.432685436296015E+02  3.075607483314799E-01  2.144179781002156E-03  1.851094969072195E-03  3.349753044107096E-01  5.262595620803181E+05 -2.624755783211608E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.280097984054513E+01  1.268320083615216E+01  9.470882050719037E-03  7.013197624774358E-01  6.660824505307057E-01  4.612670888252803E-02  6.448606978131831E-01  1.432685436299863E+02  3.075889353825703E-01  2.143288541460585E-03  1.851094969072195E-03  3.349744881531412E-01  5.262595620803181E+05 -2.642175378220416E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.249913162456740E+01  1.281525548363823E+01  9.470211838437104E-03  7.012214966315112E-01  6.660491076570260E-01  4.612670888252803E-02  5.298041782141365E-01  1.432685436305139E+02  3.076229051382993E-01  2.142210664191687E-03  1.851094969072195E-03  3.349729999701140E-01  5.262595620803181E+05 -2.663011324430962E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.219090316837666E+01  1.294633011960772E+01  9.469406445574828E-03  7.011050172160204E-01  6.660090392429314E-01  4.612670888252803E-02  4.129239695459475E-01  1.432685436312455E+02  3.076637259644863E-01  2.140910068064130E-03  1.851094969072195E-03  3.349702965699545E-01  5.262595620803181E+05 -2.687460346233592E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.187323688121163E+01  1.307528351010752E+01  9.468439538979986E-03  7.009672845748620E-01  6.659609350216665E-01  4.612670888252803E-02  2.945554742066978E-01  1.432685436322563E+02  3.077127321947510E-01  2.139341137603639E-03  1.851094969072195E-03  3.349654098088388E-01  5.262595620803181E+05 -2.715874204938726E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.154566208768191E+01  1.320182921043922E+01  9.467277929542540E-03  7.008046300555919E-01  6.659031435565015E-01  4.612670888252803E-02  1.751209232319825E-01  1.432685436336598E+02  3.077716054705321E-01  2.137445657577526E-03  1.851094969072195E-03  3.349566175454268E-01  5.262595620803181E+05 -2.748793865990678E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.121318612591278E+01  1.332751689032779E+01  9.465879332472312E-03  7.006127312347542E-01  6.658335607779505E-01  4.612670888252803E-02  5.499732667562756E-02  1.432685436356027E+02  3.078424881616764E-01  2.135148439457670E-03  1.851094969072195E-03  3.349408941506064E-01  5.262595620803181E+05 -2.786857072060290E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.088499414223520E+01  1.345534912600288E+01  9.464191262629052E-03  7.003867320582958E-01  6.657495749780835E-01  4.612670888252803E-02 -6.568621304667810E-02  1.432685436382642E+02  3.079280392072961E-01  2.132354441782038E-03  1.851094969072195E-03  3.349129850386246E-01  5.262595620803181E+05 -2.830749479994834E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.056721641378157E+01  1.358726199202175E+01  9.462149993111119E-03  7.001214064420929E-01  6.656480149424294E-01  4.612670888252803E-02 -1.871296629111092E-01  1.432685436418494E+02  3.080314866819995E-01  2.128945581118537E-03  1.851094969072195E-03  3.348639313703652E-01  5.262595620803181E+05 -2.881127940574704E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -1.026036528978307E+01  1.372316826382155E+01  9.459678925455128E-03  6.998113933401454E-01  6.655250688019514E-01  4.612670888252803E-02 -3.096709492753641E-01  1.432685436465805E+02  3.081567100842048E-01  2.124776041301978E-03  1.851094969072195E-03  3.347788471760859E-01  5.262595620803181E+05 -2.938644679166094E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -9.964724506908553E+00  1.386290402674382E+01  9.456687285653714E-03  6.994515986541011E-01  6.653762190974378E-01  4.612670888252803E-02 -4.335905713116225E-01  1.432685436526451E+02  3.083083059755911E-01  2.119667467961619E-03  1.851094969072195E-03  3.346335366343807E-01  5.262595620803181E+05 -3.004141476477014E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -9.681092252423491E+00  1.400650601923170E+01  9.453070020106492E-03  6.990375703993335E-01  6.651962375676574E-01  4.612670888252803E-02 -5.591210796573175E-01  1.432685436601856E+02  3.084915926390377E-01  2.113405515948291E-03  1.851094969072195E-03  3.343896400700755E-01  5.262595620803181E+05 -3.078719440369536E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -9.408187297013429E+00  1.415325023801916E+01  9.448705054622338E-03  6.985657988687697E-01  6.649790487832867E-01  4.612670888252803E-02 -6.864443644407583E-01  1.432685436692552E+02  3.087127481372521E-01  2.105731227058227E-03  1.851094969072195E-03  3.339883937197179E-01  5.262595620803181E+05 -3.163700079185299E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -9.145755796549759E+00  1.430279994061611E+01  9.443450993600309E-03  6.980341341397329E-01  6.647176157512966E-01  4.612670888252803E-02 -8.156466102344229E-01  1.432685436797469E+02  3.089789257637613E-01  2.096332369377801E-03  1.851094969072195E-03  3.333434360646622E-01  5.262595620803181E+05 -3.260646703291860E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -8.895435800313567E+00  1.445548149808435E+01  9.437146496175580E-03  6.974423072125956E-01  6.644039090614706E-01  4.612670888252803E-02 -9.467669930505994E-01  1.432685436913137E+02  3.092982841995704E-01  2.084837278945542E-03  1.851094969072195E-03  3.323340481799953E-01  5.262595620803181E+05 -3.371340460544135E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -8.656093790890376E+00  1.461049956172591E+01  9.429611977861713E-03  6.967922940073641E-01  6.640289918554809E-01  4.612670888252803E-02 -1.079780770005893E+00  1.432685437034011E+02  3.096798996094094E-01  2.070813356877936E-03  1.851094969072195E-03  3.308021683475254E-01  5.262595620803181E+05 -3.497596368247229E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -8.418274488452855E+00  1.476388115846370E+01  9.420650703915016E-03  6.960878762849426E-01  6.635830745529975E-01  4.612670888252803E-02 -1.214354169639861E+00  1.432685437154792E+02  3.101337085249753E-01  2.053766280091592E-03  1.851094969072195E-03  3.285581836581432E-01  5.262595620803181E+05 -3.641006680174018E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -8.167960161777545E+00  1.490988163371237E+01  9.410036877232665E-03  6.953333287866061E-01  6.630549221569406E-01  4.612670888252803E-02 -1.349507325448637E+00  1.432685437271229E+02  3.106711096159934E-01  2.033117192993782E-03  1.851094969072195E-03  3.254008710121690E-01  5.262595620803181E+05 -3.802625370930799E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -7.899780868092937E+00  1.504567672372492E+01  9.397489678248902E-03  6.945326848978407E-01  6.624305616273688E-01  4.612670888252803E-02 -1.483572165982467E+00  1.432685437370094E+02  3.113062770167113E-01  2.008153569548708E-03  1.851094969072195E-03  3.211545966295296E-01  5.262595620803181E+05 -3.982503100300362E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -7.620582910815306E+00  1.517216816136278E+01  9.382660280274721E-03  6.936910738662352E-01  6.616926328383154E-01  4.612670888252803E-02 -1.614483803392663E+00  1.432685437399544E+02  3.120568176093393E-01  1.978006379633002E-03  1.851094969072195E-03  3.157169245560184E-01  5.262595620803181E+05 -4.179027327284752E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -7.341178996206247E+00  1.529050994729988E+01  9.365163701763103E-03  6.928176095209806E-01  6.608219661640059E-01  4.612670888252803E-02 -1.740011119851745E+00  1.432685437199434E+02  3.129421633424837E-01  1.941727356251316E-03  1.851094969072195E-03  3.091014266599493E-01  5.262595620803181E+05 -4.388383339282716E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -7.071664392690090E+00  1.540064314022258E+01  9.344663811216538E-03  6.919273798255424E-01  6.598017962499648E-01  4.612670888252803E-02 -1.857919597941930E+00  1.432685436350066E+02  3.139792860667042E-01  1.898501505497926E-03  1.851094969072195E-03  3.014537833718677E-01  5.262595620803181E+05 -4.605068412463192E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -6.820283604485460E+00  1.550200450103710E+01  9.320981597138733E-03  6.910397684428006E-01  6.586231197992587E-01  4.612670888252803E-02 -1.966384130514471E+00  1.432685433889461E+02  3.151772566251873E-01  1.847942791409725E-03  1.851094969072195E-03  2.930238653492380E-01  5.262595620803181E+05 -4.823231826538363E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -6.591341705622310E+00  1.559414778644507E+01  9.294141340943682E-03  6.901728717555011E-01  6.572869476301144E-01  4.612670888252803E-02 -2.064520488789573E+00  1.432685427886216E+02  3.165349687593019E-01  1.790274293611309E-03  1.851094969072195E-03  2.841026088777956E-01  5.262595620803181E+05 -5.037930721167287E+15 -2.576257343723710E+15  0.000000000000000E+00  8.995711200792326E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
